,y_yes,age,balance,duration,campaign,previous,marital_married,marital_single,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,education_secondary,education_tertiary,default_yes,housing_yes,loan_yes
20181,0,52,7742,149,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20182,0,32,3832,80,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20183,0,37,825,214,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
20184,0,34,4676,248,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20185,0,30,6493,132,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20186,0,33,443,240,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20187,0,32,543,385,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20188,0,30,1882,249,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
20189,0,43,223,200,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
20190,0,31,2,104,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
20191,0,43,2411,124,7,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
20192,0,31,3739,117,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20193,0,31,762,312,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
20194,0,47,24,271,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
20195,0,49,4594,157,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20196,0,32,1434,1144,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20197,0,30,290,485,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20198,0,56,476,67,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
20199,0,59,478,108,5,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20200,0,47,-71,293,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
20201,0,30,8351,345,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20202,0,50,0,72,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20203,0,42,1161,101,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20204,0,53,2639,304,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20205,1,51,541,663,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20206,0,43,8,95,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20207,0,36,487,268,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
20208,0,31,30,133,5,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20209,0,34,519,57,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20210,0,37,5287,209,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
20211,0,40,3426,94,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20212,1,41,0,1242,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20213,0,59,1296,862,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
20214,0,55,2120,236,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
20215,0,39,3663,230,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20216,1,35,354,444,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20217,0,59,5219,239,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
20218,1,48,719,418,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20219,0,46,0,249,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
20220,0,50,111,277,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
20221,0,38,9609,1687,9,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
20222,0,57,14093,231,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20223,0,35,863,481,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20224,0,53,451,277,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
20225,0,34,1054,101,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20226,0,44,12,295,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20227,0,30,3927,247,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
20228,0,53,1301,164,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20229,0,58,11,270,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
20230,1,34,828,1080,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
20231,0,38,-267,220,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20232,0,34,2657,159,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
20233,0,33,4782,217,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
20234,0,50,412,40,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
20235,0,31,433,1504,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20236,0,50,1859,85,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20237,0,45,6753,48,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20238,0,34,1039,342,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20239,0,52,989,356,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20240,0,32,715,159,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20241,0,44,-61,1015,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20242,1,47,2787,479,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20243,0,40,1716,226,8,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
20244,0,59,636,91,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20245,0,30,115,154,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20246,0,30,3362,101,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20247,0,50,3656,509,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20248,0,32,1568,161,6,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20249,1,46,2551,645,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
20250,0,32,948,204,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20251,0,59,37,64,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20252,1,60,2722,506,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
20253,0,57,-12,80,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20254,0,58,764,219,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
20255,0,39,52,96,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20256,0,31,826,246,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
20257,0,36,171,92,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20258,0,56,2395,150,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20259,0,51,1535,359,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20260,0,33,685,72,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20261,0,35,482,138,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20262,0,56,-113,614,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
20263,0,44,4,327,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20264,0,49,1280,144,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20265,0,44,0,56,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20266,0,54,3020,106,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20267,0,33,-336,75,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20268,0,31,30,348,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20269,0,37,0,132,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20270,0,33,855,191,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
20271,0,30,646,99,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20272,0,49,1103,428,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
20273,0,31,123,82,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20274,0,33,980,172,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20275,0,48,5904,127,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
20276,1,39,1880,768,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20277,0,30,317,72,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20278,0,46,-880,185,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
20279,0,41,297,140,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
20280,1,57,2112,1134,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20281,0,49,300,76,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20282,0,54,212,81,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20283,0,30,0,91,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20284,0,31,573,138,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20285,0,30,220,111,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
20286,0,35,100,120,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20287,0,35,1383,143,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20288,0,58,5942,64,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20289,0,40,1050,117,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20290,0,31,1575,178,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20291,0,42,1622,158,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
20292,0,42,0,51,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
20293,0,46,3533,235,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
20294,0,59,94,256,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20295,0,58,7560,364,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
20296,1,32,874,1282,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20297,0,49,0,138,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20298,0,34,1009,68,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
20299,0,33,827,58,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
20300,0,30,74,96,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20301,0,39,562,234,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20302,0,34,172,237,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20303,0,32,100,181,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20304,0,52,0,106,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20305,0,58,1463,110,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
20306,0,36,419,122,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20307,0,30,67,52,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20308,0,36,1659,126,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20309,0,35,362,95,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20310,0,30,700,73,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
20311,0,59,2192,365,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20312,0,37,553,63,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20313,0,30,1913,250,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20314,0,31,279,213,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20315,0,34,2757,126,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
20316,0,56,3616,63,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
20317,0,47,586,68,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20318,0,58,1472,74,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20319,0,30,24,29,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20320,0,37,353,147,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
20321,0,50,418,867,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
20322,0,54,-777,117,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
20323,0,54,2419,139,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
20324,1,32,2667,971,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
20325,0,51,8304,105,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20326,0,40,12409,196,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
20327,0,32,5,105,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20328,0,30,478,193,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20329,0,31,-253,220,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
20330,0,30,8138,227,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
20331,0,31,438,130,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
20332,0,34,27,256,9,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20333,0,47,0,232,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
20334,0,41,2781,95,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
20335,0,30,443,80,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
20336,0,55,277,101,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20337,0,38,554,138,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20338,0,41,557,148,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
20339,1,36,871,396,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
20340,0,45,328,174,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20341,0,52,2347,603,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
20342,0,35,77,69,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20343,0,37,4044,87,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20344,0,54,19213,100,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20345,0,47,0,138,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20346,0,32,-114,155,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20347,0,53,8449,123,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20348,0,50,5907,338,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
20349,0,33,2481,104,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20350,1,30,850,507,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20351,0,44,614,85,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20352,0,31,1836,177,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
20353,0,30,1038,88,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20354,0,53,-1,150,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20355,0,35,1067,179,6,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
20356,0,33,329,137,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
20357,0,30,281,105,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20358,0,42,759,126,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
20359,0,30,368,241,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
20360,0,30,-672,130,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20361,0,43,-526,603,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20362,0,59,0,66,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20363,0,33,2024,109,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20364,1,33,3243,439,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20365,0,39,1986,217,6,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20366,0,34,2835,107,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
20367,0,52,3508,252,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20368,0,54,11563,143,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
20369,0,45,1951,73,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20370,0,52,544,254,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20371,0,33,1504,61,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20372,0,49,350,238,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20373,0,46,2269,73,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20374,0,35,53,80,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
20375,0,34,897,197,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20376,0,30,1466,111,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20377,0,59,59,171,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
20378,0,33,1399,436,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20379,0,38,0,119,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20380,0,31,1368,129,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
20381,0,48,148,152,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20382,0,34,-136,131,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
20383,0,31,86,150,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20384,0,52,273,128,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20385,0,54,1411,56,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20386,0,35,0,64,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
20387,0,57,396,108,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20388,0,45,3241,84,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20389,0,57,6004,157,6,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
20390,0,34,23919,384,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20391,0,30,894,312,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20392,0,47,-1854,388,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
20393,0,37,117,144,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
20394,0,58,108,231,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20395,0,38,382,180,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
20396,0,54,1146,205,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
20397,0,44,93,163,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20398,0,43,25,121,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20399,1,57,8897,865,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
20400,1,38,508,1103,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
20401,0,46,190,370,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
20402,0,57,2714,106,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
20403,0,41,1631,173,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
20404,0,49,579,201,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20405,0,32,720,234,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20406,0,38,940,191,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20407,0,31,4089,433,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20408,1,46,548,1181,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
20409,0,58,175,92,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20410,1,30,1567,1133,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
20411,0,33,209,76,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20412,0,30,812,91,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20413,0,45,362,536,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20414,0,54,658,398,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20415,0,35,432,104,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20416,1,49,4751,884,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20417,0,55,134,1650,16,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20418,0,45,2552,149,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20419,0,30,0,297,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
20420,0,52,106,193,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20421,0,54,1849,127,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20422,0,30,23,72,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
20423,0,42,487,58,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
20424,1,38,1478,926,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20425,0,34,157,117,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
20426,0,31,350,359,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
20427,0,34,0,117,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
20428,0,39,1424,254,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
20429,0,50,2296,121,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20430,0,35,1511,226,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
20431,0,60,711,355,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20432,1,36,12,587,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
20433,0,47,434,111,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20434,0,60,131,139,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20435,0,33,1071,83,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20436,0,59,7586,632,6,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
20437,0,48,426,186,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
20438,0,30,222,112,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
20439,0,49,1456,225,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20440,0,58,842,253,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20441,0,55,1011,112,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
20442,0,31,1514,284,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20443,0,54,3473,306,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
20444,1,49,128,696,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20445,0,60,1141,66,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
20446,0,31,596,192,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20447,0,34,496,105,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20448,0,45,43,114,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20449,0,43,1627,105,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20450,0,30,67,578,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20451,0,57,0,116,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
20452,0,59,566,464,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
20453,0,32,1325,142,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20454,0,55,388,187,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20455,0,49,53,134,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20456,0,36,1072,338,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
20457,0,52,1579,158,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
20458,1,49,553,645,8,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20459,0,50,258,246,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20460,1,40,1694,473,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
